ID	DOCULECT	DOCULECT_NAME_IN_SOURCE	CONCEPT	GLOTTOCODE	VALUE	CONCEPTICON_ID	LANGID	GLOSSID	ISO	SOURCE	COMMENT	COGNACY	LOAN	LEXIBANK_ID	FORM	SEGMENTS	BVD_ID	VARIANTS	COG	COGID	CVCV	SONARS	PROSTRINGS	CLASSES	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	MORPHEMES
3251	Sikaiana_243	Sikaiana	to chew	sika1261	maamaa	321	243	38	sky	POLLEX	Pollex 06: Maamaa. :Chew.	1	False	abvd-abvd-243-46	maamaa	m aː + m aː	90599		1---to chew	79	cvcv	4 7 9 4 7	AX_AX	MA_MA	243.M.C 243.A.V 243._._ 243.M.C 243.A.V	2.0 1.5 0.0 2.0 1.5	maː+maː	0	1216 1218	m aː - - - ◦ - - m aː	? ?
3831	EastFutuna_210	Futuna, East	to chew	east2447	gau	321	210	38	fud	POLLEX	Chew (as sugar-cane)	8	False	abvd-abvd-210-59	gau	ŋ a u	13419		8---to chew	1328	cvv	1 7 7	AXZ	KAY	210.K.C 210.A.V 210.Y.V	2.0 1.5 0.8	gau	0	1217	ŋ a u	?
4141	Pukapuka_152	Pukapuka	to chew	puka1242	ngaungau	321	152	38	pkp	Salisbury-152-2005		8	False	abvd-abvd-152-75	ngaungau	ŋ a u + ŋ a u	13361		8---to chew	1328	cvvcvv	4 7 7 9 4 7 7	AXZ_AXZ	NAY_NAY	152.N.C 152.A.V 152.Y.V 152._._ 152.N.C 152.A.V 152.Y.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	ŋau+ŋau	0	1217 1220	ŋ a u ◦ ŋ a u	? ?
4551	Austral_1213	Ra'ivavae	to chew	aust1304	ʔaʔa maGu	321	1213	38	aut	Tamaititahio-1213-2015		7	False	abvd-abvd-1213-37	ʔaʔa maGu	ʔ a ʔ a _ m a ɢ u	291188		7---to chew	1229	cvcv_cvcv	1 7 1 7 9 4 7 1 7	AXBZ_AXBZ	HAHA_MAKY	1213.H.C 1213.A.V 1213.H.C 1213.A.V 1213._._ 1213.M.C 1213.A.V 1213.K.C 1213.Y.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	ʔaʔa_maɢu	0	1218 1216	ʔ a ʔ a ◦ m a ɢ u -	? ?
4799	Tuamotuan_246	Tuamotu	to chew	tuam1242	ŋau	321	246	38	pmt	POLLEX	Gnaw	8	False	abvd-abvd-246-53	ŋau	ŋ a u	13455		8---to chew	1328	cvv	4 7 7	AXZ	NAY	246.N.C 246.A.V 246.Y.V	2.0 1.5 0.8	ŋau	0	1217	ŋ a u	?
5049	Niuean_247	Niue	to chew	niue1239	gau	321	247	38	niu	POLLEX	Chew, as sugar cane	8	False	abvd-abvd-247-52	gau	g a u	13456		8---to chew	1328	cvv	1 7 7	AXZ	KAY	247.K.C 247.A.V 247.Y.V	2.0 1.5 0.8	gau	0	1217	g a u	?
5310	Austral_128	Rurutuan	to chew	aust1304	ʔauʔau	321	128	38	aut	Meyer-128-2005		8	False	abvd-abvd-128-50	ʔauʔau	ʔ a u + ʔ a u	13337		8---to chew	1328	cvvcvv	1 7 7 9 1 7 7	AXZ_AXZ	HAY_HAY	128.H.C 128.A.V 128.Y.V 128._._ 128.H.C 128.A.V 128.Y.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	ʔau+ʔau	0	1217 1220	ʔ a u ◦ ʔ a u	? ?
5563	FutunaAniwa_156	Futuna-Aniwa	to chew	futu1245	mama	321	156	38	fut	POLLEX	Pollex 06: Mama. :Chew.	1	False	abvd-abvd-156-58	mama	m a + m a	90940		1---to chew	79	cvcv	4 7 9 4 7	AX_AX	MA_MA	156.M.C 156.A.V 156._._ 156.M.C 156.A.V	2.0 1.5 0.0 2.0 1.5	ma+ma	0	1216 1218	m a - - - ◦ - - m a	? ?
5564	FutunaAniwa_156	Futuna-Aniwa	to chew	futu1245	maia	321	156	38	fut	POLLEX		1?	False	abvd-abvd-156-57	maia	m a i a	13365		1?---to chew	507	cvvv	4 7 7 7	AXYZ	MAIA	156.M.C 156.A.V 156.I.V 156.A.V	2.0 1.5 1.3 0.8	maia	0	1216	m a - i a	?
5800	Hawaiian_52	Hawaiian	to chew	hawa1245	mama	321	52	38	haw	71458		1	False	abvd-abvd-52-43	mama	m a + m a	13261		1---to chew	79	cvcv	4 7 9 4 7	AX_AX	MA_MA	52.M.C 52.A.V 52._._ 52.M.C 52.A.V	2.0 1.5 0.0 2.0 1.5	ma+ma	0	1216 1218	m a - - - ◦ - - m a	? ?
6099	Rarotongan_58	Rarotongan	to chew	raro1241	-ìa	321	58	38	rar	POLLEX	Chew	8	False	abvd-abvd-58-56	-ìa	ʔ i a	73307	ngau-a	8---to chew	1328	cvv	1 7 7	AXZ	HIA	58.H.C 58.I.V 58.A.V	2.0 1.5 0.8	ʔia	1	1223	ʔ i a	?
6317	Penrhyn_235	Penrhyn	to chew	penr1237	ngau	321	235	38	pnh	POLLEX	Eat, chew, masticate (Sta).	8	False	abvd-abvd-235-39	ngau	ŋ a u	90555		8---to chew	1328	cvv	4 7 7	AXZ	NAY	235.N.C 235.A.V 235.Y.V	2.0 1.5 0.8	ŋau	0	1217	ŋ a u	?
6574	Nukuria_1212	Nukeria	to chew	nuku1259	maamaa	321	1212	38	nur	Davletshin-1212-2015	(s.) 'masticate, chew for infants'	1	False	abvd-abvd-1212-48	maamaa	m aː + m aː	290928		1---to chew	79	cvcv	4 7 9 4 7	AX_AX	MA_MA	1212.M.C 1212.A.V 1212._._ 1212.M.C 1212.A.V	2.0 1.5 0.0 2.0 1.5	maː+maː	0	1216 1218	m aː - - - ◦ - - m aː	? ?
6575	Nukuria_1212	Nukeria	to chew	nuku1259	nau	321	1212	38	nur	Davletshin-1212-2015	(s.)'	8	False	abvd-abvd-1212-47	nau	n a u	290927		8---to chew	1328	cvv	4 7 7	AXZ	NAY	1212.N.C 1212.A.V 1212.Y.V	2.0 1.5 0.8	nau	1	1217	n a u	?
6864	Samoan_118	Samoan	to chew	samo1305	lamu	321	118	38	smo	Blust-118-2005		7	False	abvd-abvd-118-47	lamu	l a m u	89368		7---to chew	1229	cvcv	5 7 4 7	AXBZ	LAMY	118.L.C 118.A.V 118.M.C 118.Y.V	2.0 1.5 1.75 0.8	lamu	0	1219	l a m u	?
6865	Samoan_118	Samoan	to chew	samo1305	mama	321	118	38	smo	Blust-118-2005		1	False	abvd-abvd-118-46	mama	m a + m a	89367		1---to chew	79	cvcv	4 7 9 4 7	AX_AX	MA_MA	118.M.C 118.A.V 118._._ 118.M.C 118.A.V	2.0 1.5 0.0 2.0 1.5	ma+ma	0	1216 1218	m a - - - ◦ - - m a	? ?
7129	RennellBellona_206	Rennellese	to chew	renn1242	ngau	321	206	38	mnv	POLLEX	Chew, as pandanus, sugar-cane, betel nut; bite (Ebt)	8	False	abvd-abvd-206-45	ngau	ŋ a u	13415		8---to chew	1328	cvv	4 7 7	AXZ	NAY	206.N.C 206.A.V 206.Y.V	2.0 1.5 0.8	ŋau	0	1217	ŋ a u	?
7373	Tuvalu_753	Nanumea	to chew	tuva1244	gugu	321	753	38	tvl	29903		9	False	abvd-abvd-753-59	gugu	g u + g u	192262		9---to chew	1403	cvcv	1 7 9 1 7	AX_AX	KY_KY	753.K.C 753.Y.V 753._._ 753.K.C 753.Y.V	2.0 1.5 0.0 2.0 1.5	gu+gu	0	1222 1221	g u ◦ g u	? ?
7374	Tuvalu_753	Nanumea	to chew	tuva1244	gau	321	753	38	tvl	29903		8	False	abvd-abvd-753-58	gau	g a u	192261		8---to chew	1328	cvv	1 7 7	AXZ	KAY	753.K.C 753.A.V 753.Y.V	2.0 1.5 0.8	gau	0	1217	g a u	?
7375	Tuvalu_753	Nanumea	to chew	tuva1244	mama	321	753	38	tvl	29903		1	False	abvd-abvd-753-57	mama	m a + m a	192260		1---to chew	79	cvcv	4 7 9 4 7	AX_AX	MA_MA	753.M.C 753.A.V 753._._ 753.M.C 753.A.V	2.0 1.5 0.0 2.0 1.5	ma+ma	0	1216 1218	m a - - - ◦ - - m a	? ?
7376	Tuvalu_753	Nanumea	to chew	tuva1244	lamu	321	753	38	tvl	29903		7	False	abvd-abvd-753-56	lamu	l a m u	192259		7---to chew	1229	cvcv	5 7 4 7	AXBZ	LAMY	753.L.C 753.A.V 753.M.C 753.Y.V	2.0 1.5 1.75 0.8	lamu	0	1219	l a m u	?
7613	Anuta_253	Anuta	to chew	anut1237	kamu	321	253	38	aud	POLLEX	Pollex 06 Kamu. :Chew (Fbg).	7?	False	abvd-abvd-253-44	kamu	k a m u	88303		7?---to chew	1309	cvcv	1 7 4 7	AXBZ	KAMY	253.K.C 253.A.V 253.M.C 253.Y.V	2.0 1.5 1.75 0.8	kamu	0	1219	k a m u	?
146	VaeakauTaumako_375	Vaeakau-Taumako	to choose	pile1238	hilihilia	1750	375	85	piv	Hovdhaugen-375-2009		1	False	abvd-abvd-375-109	hilihilia	h i l i + h i l i + a	89488		1---to choose	80	cvcvcvcvv	3 7 5 7 9 3 7 5 7 9 7	AXBZ_AXBZ_X	HILI_HILI_A	375.H.C 375.I.V 375.L.C 375.I.V 375._._ 375.H.C 375.I.V 375.L.C 375.I.V 375._._ 375.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8 0.0 1.5	hili+hili+a	0	1227 1229 1232	h i l i ◦ h i l i ◦ a	? ? ?
401	Wallisian_258	Uvea, East	to choose	wall1257	fili	1750	258	85	wls	POLLEX	Select, choose	1	False	abvd-abvd-258-123	fili	f i l i	30246		1---to choose	80	cvcv	3 7 5 7	AXBZ	BILI	258.B.C 258.I.V 258.L.C 258.I.V	2.0 1.5 1.75 0.8	fili	0	1227	f i l i	?
625	Polynesian_658	Proto-Polynesian	to choose	poly1242	*fili	1750	658	85		PawleyOC		1	False	abvd-abvd-658-99	*fili	f i l i	169765		1---to choose	80	cvcv	3 7 5 7	AXBZ	BILI	658.B.C 658.I.V 658.L.C 658.I.V	2.0 1.5 1.75 0.8	fili	0	1227	f i l i	?
859	Maori_85	Maori	to choose	maor1246	whiri	1750	85	85	mri	Biggs-85-2005		1	False	abvd-abvd-85-87	firi	f i r i	30073		1---to choose	80	cvcv	3 7 5 7	AXBZ	BIRI	85.B.C 85.I.V 85.R.C 85.I.V	2.0 1.5 1.75 0.8	firi	0	1227	f i r i	?
1064	Kapingamarangi_217	Kapingamarangi	to choose	kapi1249	hili	1750	217	85	kpg	POLLEX	Choose, select (Lbr)	1	False	abvd-abvd-217-121	hili	h i l i	30205		1---to choose	80	cvcv	3 7 5 7	AXBZ	HILI	217.H.C 217.I.V 217.L.C 217.I.V	2.0 1.5 1.75 0.8	hili	0	1227	h i l i	?
1303	Tahitian_173	Tahitian (Modern)	to choose	tahi1242	ma'iti	1750	173	85	tah	Clark-173-2005		6	False	abvd-abvd-173-97	ma'iti	m a ʔ i t i	30161		6---to choose	1100	cvcvcv	4 7 1 7 1 7	AXBYBZ	MAHITI	173.M.C 173.A.V 173.H.C 173.I.V 173.T.C 173.I.V	2.0 1.5 1.75 1.3 1.75 0.8	maʔiti	0	1230	m a ʔ i t i	?
1744	Rapanui_264	Rapanui (Easter Island)	to choose	rapa1244	vae	1750	264	85	rap	POLLEX		10	False	abvd-abvd-264-132	vae	v a e	130646		10---to choose	141	cvv	3 7 7	AXZ	BAE	264.B.C 264.A.V 264.E.V	2.0 1.5 0.8	vae	0	1228	v a e	?
2236	Luangiua_238	Luangiua	to choose	onto1237	hili	1750	238	85	ojv	POLLEX	Choose	1	False	abvd-abvd-238-96	hili	h i l i	30226		1---to choose	80	cvcv	3 7 5 7	AXBZ	HILI	238.H.C 238.I.V 238.L.C 238.I.V	2.0 1.5 1.75 0.8	hili	0	1227	h i l i	?
2461	TongaTongaIslands_136	Tongan	to choose	tong1325	fili	1750	136	85	ton	117207		1	False	abvd-abvd-136-91	fili	f i l i	30124		1---to choose	80	cvcv	3 7 5 7	AXBZ	BILI	136.B.C 136.I.V 136.L.C 136.I.V	2.0 1.5 1.75 0.8	fili	0	1227	f i l i	?
2964	Tikopia_155	Tikopia	to choose	tiko1237	firi	1750	155	85	tkp	POLLEX	Select (Fth)	1	False	abvd-abvd-155-115	firi	f i r i	30143		1---to choose	80	cvcv	3 7 5 7	AXBZ	BIRI	155.B.C 155.I.V 155.R.C 155.I.V	2.0 1.5 1.75 0.8	firi	0	1227	f i r i	?
3202	Sikaiana_243	Sikaiana	to choose	sika1261	hili	1750	243	85	sky	POLLEX	Select, choose	1	False	abvd-abvd-243-99	hili	h i l i	30231		1---to choose	80	cvcv	3 7 5 7	AXBZ	HILI	243.H.C 243.I.V 243.L.C 243.I.V	2.0 1.5 1.75 0.8	hili	0	1227	h i l i	?
3469	NorthMarquesan_38	Marquesan	to choose	nort2845	vae	1750	38	85	mrq	POLLEX		10	False	abvd-abvd-38-146	vae	v a e	30026		10---to choose	141	cvv	3 7 7	AXZ	BAE	38.B.C 38.A.V 38.E.V	2.0 1.5 0.8	vae	1	1228	v a e	?
3759	EastFutuna_210	Futuna, East	to choose	east2447	fili	1750	210	85	fud	POLLEX	Select, choose	1	False	abvd-abvd-210-138	fili	f i l i	30198		1---to choose	80	cvcv	3 7 5 7	AXBZ	BILI	210.B.C 210.I.V 210.L.C 210.I.V	2.0 1.5 1.75 0.8	fili	0	1227	f i l i	?
4075	Pukapuka_152	Pukapuka	to choose	puka1242	kimi	1750	152	85	pkp	Salisbury-152-2005			False	abvd-abvd-152-156	kimi	k i m i	76183		4075---to choose	826	cvcv	1 7 4 7	AXBZ	KIMI	152.K.C 152.I.V 152.M.C 152.I.V	2.0 1.5 1.75 0.8	kimi	0	1235	k i m i	?
4076	Pukapuka_152	Pukapuka	to choose	puka1242	wili	1750	152	85	pkp	Salisbury-152-2005		1	False	abvd-abvd-152-155	wili	w i l i	76182		1---to choose	80	cvcv	6 7 5 7	AXBZ	WILI	152.W.C 152.I.V 152.L.C 152.I.V	2.0 1.5 1.75 0.8	wili	0	1227	w i l i	?
4506	Austral_1213	Ra'ivavae	to choose	aust1304	peGeGau	1750	1213	85	aut	Tamaititahio-1213-2015			False	abvd-abvd-1213-82	peGeGau	p e ɢ e ɢ a u	291232		4506---to choose	897	cvcvcvv	1 7 1 7 1 7 7	AXBYBYZ	PEKEKAY	1213.P.C 1213.E.V 1213.K.C 1213.E.V 1213.K.C 1213.A.V 1213.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	peɢeɢau	0	1237	p e ɢ e ɢ a u	?
4734	Tuamotuan_246	Tuamotu	to choose	tuam1242	koikoi	1750	246	85	pmt	POLLEX			False	abvd-abvd-246-126	koikoi	k o i + k o i	135648		4734---to choose	921	cvvcvv	1 7 7 9 1 7 7	AXZ_AXZ	KUI_KUI	246.K.C 246.U.V 246.I.V 246._._ 246.K.C 246.U.V 246.I.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	koi+koi	0	1234 1233	k o i ◦ k o i	? ?
4992	Niuean_247	Niue	to choose	niue1239	fifili	1750	247	85	niu	POLLEX	Choose, select (MCE)	1	False	abvd-abvd-247-122	fifili	f i + f i l i	30235		1---to choose	80	cvcvcv	3 7 9 3 7 5 7	AX_AXBZ	BI_BILI	247.B.C 247.I.V 247._._ 247.B.C 247.I.V 247.L.C 247.I.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	fi+fili	0	1229 1227	f i - - ◦ f i l i	? ?
5248	Austral_128	Rurutuan	to choose	aust1304	maʔiti	1750	128	85	aut	Meyer-128-2005		6	False	abvd-abvd-128-115	maʔiti	m a ʔ i t i	30116		6---to choose	1100	cvcvcv	4 7 1 7 1 7	AXBYBZ	MAHITI	128.M.C 128.A.V 128.H.C 128.I.V 128.T.C 128.I.V	2.0 1.5 1.75 1.3 1.75 0.8	maʔiti	0	1230	m a ʔ i t i	?
5503	FutunaAniwa_156	Futuna-Aniwa	to choose	futu1245	tusia	1750	156	85	fut	POLLEX			False	abvd-abvd-156-132	tusia	t u s i a	30144		5503---to choose	1020	cvcvv	1 7 3 7 7	AXBYZ	TYSIA	156.T.C 156.Y.V 156.S.C 156.I.V 156.A.V	2.0 1.5 1.75 1.3 0.8	tusia	0	1236	t u s i a	?
5749	Hawaiian_52	Hawaiian	to choose	hawa1245	wae	1750	52	85	haw	71458		10	False	abvd-abvd-52-94	wae	w a e	76169		10---to choose	141	cvv	6 7 7	AXZ	WAE	52.W.C 52.A.V 52.E.V	2.0 1.5 0.8	wae	0	1228	w a e	?
5750	Hawaiian_52	Hawaiian	to choose	hawa1245	koho	1750	52	85	haw	71458			False	abvd-abvd-52-93	koho	k o h o	76168		5750---to choose	1054	cvcv	1 7 3 7	AXBZ	KUHU	52.K.C 52.U.V 52.H.C 52.U.V	2.0 1.5 1.75 0.8	koho	0	1231	k o h o	?
6020	Rarotongan_58	Rarotongan	to choose	raro1241	ìri	1750	58	85	rar	POLLEX	Select, choose	1	False	abvd-abvd-58-148	ìri	ʔ i r i	30046		1---to choose	80	cvcv	1 7 5 7	AXBZ	HIRI	58.H.C 58.I.V 58.R.C 58.I.V	2.0 1.5 1.75 0.8	ʔiri	0	1227	ʔ i r i	?
6268	Penrhyn_235	Penrhyn	to choose	penr1237	hiri	1750	235	85	pnh	POLLEX	Select, choose	1	False	abvd-abvd-235-89	hiri	h i r i	30223		1---to choose	80	cvcv	3 7 5 7	AXBZ	HIRI	235.H.C 235.I.V 235.R.C 235.I.V	2.0 1.5 1.75 0.8	hiri	0	1227	h i r i	?
6508	Nukuria_1212	Nukeria	to choose	nuku1259	hiko	1750	1212	85	nur	Davletshin-1212-2015	(s.) (?)		False	abvd-abvd-1212-118	hiko	h i k o	290975		6508---to choose	1160	cvcv	3 7 1 7	AXBZ	HIKU	1212.H.C 1212.I.V 1212.K.C 1212.U.V	2.0 1.5 1.75 0.8	hiko	0	1227	h i k o	?
6806	Samoan_118	Samoan	to choose	samo1305	filifili	1750	118	85	smo	Blust-118-2005		1	False	abvd-abvd-118-108	filifili	f i l i + f i l i	30106		1---to choose	80	cvcvcvcv	3 7 5 7 9 3 7 5 7	AXBZ_AXBZ	BILI_BILI	118.B.C 118.I.V 118.L.C 118.I.V 118._._ 118.B.C 118.I.V 118.L.C 118.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	fili+fili	0	1227 1229	f i l i ◦ f i l i	? ?
7065	RennellBellona_206	Rennellese	to choose	renn1242	higi	1750	206	85	mnv	POLLEX	Choose, select, vote (Ebt)	1	False	abvd-abvd-206-110	higi	h i ⁿg i	30194		1---to choose	80	cvcv	3 7 1 7	AXBZ	HIKI	206.H.C 206.I.V 206.K.C 206.I.V	2.0 1.5 1.75 0.8	higi	0	1227	h i ⁿg i	?
7331	Tuvalu_753	Nanumea	to choose	tuva1244	fili	1750	753	85	tvl	29903		1	False	abvd-abvd-753-108	fili	f i l i	192110		1---to choose	80	cvcv	3 7 5 7	AXBZ	BILI	753.B.C 753.I.V 753.L.C 753.I.V	2.0 1.5 1.75 0.8	fili	0	1227	f i l i	?
50	VaeakauTaumako_375	Vaeakau-Taumako	to climb	pile1238	kake	1102	375	172	piv	Hovdhaugen-375-2009		32	False	abvd-abvd-375-208	kake	k a k e	89569		32---to climb	707	cvcv	1 7 1 7	AXBZ	KAKE	375.K.C 375.A.V 375.K.C 375.E.V	2.0 1.5 1.75 0.8	kake	0	1238	k a k e	?
288	Wallisian_258	Uvea, East	to climb	wall1257	kake	1102	258	172	wls	POLLEX	Climb	32	False	abvd-abvd-258-245	kake	k a k e	61305		32---to climb	707	cvcv	1 7 1 7	AXBZ	KAKE	258.K.C 258.A.V 258.K.C 258.E.V	2.0 1.5 1.75 0.8	kake	0	1238	k a k e	?
538	Polynesian_658	Proto-Polynesian	to climb	poly1242	*kake	1102	658	172		PawleyOC	PPn shows lexical replacement	32	False	abvd-abvd-658-194	*kake	k a k e	169849		32---to climb	707	cvcv	1 7 1 7	AXBZ	KAKE	658.K.C 658.A.V 658.K.C 658.E.V	2.0 1.5 1.75 0.8	kake	0	1238	k a k e	?
765	Maori_85	Maori	to climb	maor1246	piki	1102	85	172	mri	Biggs-85-2005		6	False	abvd-abvd-85-181	piki	p i k i	61132		6---to climb	1101	cvcv	1 7 1 7	AXBZ	PIKI	85.P.C 85.I.V 85.K.C 85.I.V	2.0 1.5 1.75 0.8	piki	0	1239	p i k i	?
982	Kapingamarangi_217	Kapingamarangi	to climb	kapi1249	hiti	1102	217	172	kpg	POLLEX	Climb from one height to another, as from tree to tree (Ebt)	6	False	abvd-abvd-217-230	hiti	h i t i	61264		6---to climb	1101	cvcv	3 7 1 7	AXBZ	HITI	217.H.C 217.I.V 217.T.C 217.I.V	2.0 1.5 1.75 0.8	hiti	0	1240	h i t i	?
1209	Tahitian_173	Tahitian (Modern)	to climb	tahi1242	ta'uma	1102	173	172	tah	Clark-173-2005		44	False	abvd-abvd-173-197	ta'uma	t a ʔ u m a	81054	pa'uma	44---to climb	880	cvcvcv	1 7 1 7 4 7	AXBYBZ	TAHYMA	173.T.C 173.A.V 173.H.C 173.Y.V 173.M.C 173.A.V	2.0 1.5 1.75 1.3 1.75 0.8	taʔuma	0	1242	t a ʔ u m a	?
1634	Rapanui_264	Rapanui (Easter Island)	to climb	rapa1244	eke	1102	264	172	rap	POLLEX	Climb, embark, mount (Fts).	2	False	abvd-abvd-264-270	eke	e k e	88896		2---to climb	528	vcv	7 1 7	XBZ	EKE	264.E.V 264.K.C 264.E.V	1.5 1.75 0.8	eke	0	1238	- e k e	?
1886	Mangareva_239	Mangareva	to climb	mang1401	piki	1102	239	172	mrv	POLLEX		6	False	abvd-abvd-239-312	piki	p i k i	321576		6---to climb	1101	cvcv	1 7 1 7	AXBZ	PIKI	239.P.C 239.I.V 239.K.C 239.I.V	2.0 1.5 1.75 0.8	piki	0	1239	p i k i	?
2149	Luangiua_238	Luangiua	to climb	onto1237	à'e	1102	238	172	ojv	POLLEX	Climb	32	False	abvd-abvd-238-188	à'e	ʔ a ʔ e	61285		32---to climb	707	cvcv	1 7 1 7	AXBZ	HAHE	238.H.C 238.A.V 238.H.C 238.E.V	2.0 1.5 1.75 0.8	ʔaʔe	0	1238	ʔ a ʔ e	?
2370	TongaTongaIslands_136	Tongan	to climb	tong1325	kaka	1102	136	172	ton	117207		32	False	abvd-abvd-136-184	kaka	k a k a	61183		32---to climb	707	cvcv	1 7 1 7	AXBZ	KAKA	136.K.C 136.A.V 136.K.C 136.A.V	2.0 1.5 1.75 0.8	kaka	0	1238	k a k a	?
2591	RakahangaManihiki_589	Manihiki	to climb	raka1237	piki	1102	589	172	rkh	Clark-589-2008		6	False	abvd-abvd-589-261	piki	p i k i	153362		6---to climb	1101	cvcv	1 7 1 7	AXBZ	PIKI	589.P.C 589.I.V 589.K.C 589.I.V	2.0 1.5 1.75 0.8	piki	0	1239	p i k i	?
2862	Tikopia_155	Tikopia	to climb	tiko1237	kake	1102	155	172	tkp	POLLEX	Climb, ascend, come up into (Fth)	32	False	abvd-abvd-155-226	kake	k a k e	61202		32---to climb	707	cvcv	1 7 1 7	AXBZ	KAKE	155.K.C 155.A.V 155.K.C 155.E.V	2.0 1.5 1.75 0.8	kake	0	1238	k a k e	?
3111	Sikaiana_243	Sikaiana	to climb	sika1261	kake	1102	243	172	sky	POLLEX	Climb	32	False	abvd-abvd-243-197	kake	k a k e	61290		32---to climb	707	cvcv	1 7 1 7	AXBZ	KAKE	243.K.C 243.A.V 243.K.C 243.E.V	2.0 1.5 1.75 0.8	kake	0	1238	k a k e	?
3336	NorthMarquesan_38	Marquesan	to climb	nort2845	hiti	1102	38	172	mrq	POLLEX		6	False	abvd-abvd-38-326	hiti	h i t i	61085		6---to climb	1101	cvcv	3 7 1 7	AXBZ	HITI	38.H.C 38.I.V 38.T.C 38.I.V	2.0 1.5 1.75 0.8	hiti	0	1240	h i t i	?
3636	EastFutuna_210	Futuna, East	to climb	east2447	kake	1102	210	172	fud	POLLEX	Monter, grimper (Gzl)	32	False	abvd-abvd-210-276	kake	k a k e	61257		32---to climb	707	cvcv	1 7 1 7	AXBZ	KAKE	210.K.C 210.A.V 210.K.C 210.E.V	2.0 1.5 1.75 0.8	kake	0	1238	k a k e	?
3949	Pukapuka_152	Pukapuka	to climb	puka1242	wiwiti ki lunga	1102	152	172	pkp	Salisbury-152-2005		6	False	abvd-abvd-152-305	wiwiti ki lunga	w i + w i t i _ k i _ l u ŋ a	121543		6---to climb	1101	cvcvcv_cv_cvcv	6 7 9 6 7 1 7 9 1 7 9 5 7 4 7	AX_AXBZ_AX_AXBZ	WI_WITI_KI_LYNA	152.W.C 152.I.V 152._._ 152.W.C 152.I.V 152.T.C 152.I.V 152._._ 152.K.C 152.I.V 152._._ 152.L.C 152.Y.V 152.N.C 152.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.75 0.8	wi+witi_ki_luŋa	0	1245 1240 1239 1241	w i ◦ w i t i ◦ - - k i ◦ l u ŋ a	? ? ? ?
3950	Pukapuka_152	Pukapuka	to climb	puka1242	kake	1102	152	172	pkp	Salisbury-152-2005		32	False	abvd-abvd-152-304	kake	k a k e	121542		32---to climb	707	cvcv	1 7 1 7	AXBZ	KAKE	152.K.C 152.A.V 152.K.C 152.E.V	2.0 1.5 1.75 0.8	kake	0	1238	k a k e	?
4427	Austral_1213	Ra'ivavae	to climb	aust1304	piʔi	1102	1213	172	aut	Tamaititahio-1213-2015		6	False	abvd-abvd-1213-161	piʔi	p i ʔ i	291311		6---to climb	1101	cvcv	1 7 1 7	AXBZ	PIHI	1213.P.C 1213.I.V 1213.H.C 1213.I.V	2.0 1.5 1.75 0.8	piʔi	0	1239	p i ʔ i	?
4621	Tuamotuan_246	Tuamotu	to climb	tuam1242	kake	1102	246	172	pmt	POLLEX	Climb	32	False	abvd-abvd-246-249	kake	k a k e	61293		32---to climb	707	cvcv	1 7 1 7	AXBZ	KAKE	246.K.C 246.A.V 246.K.C 246.E.V	2.0 1.5 1.75 0.8	kake	0	1238	k a k e	?
5142	Austral_128	Rurutuan	to climb	aust1304	piʔi	1102	128	172	aut	Meyer-128-2005		6	False	abvd-abvd-128-227	piʔi	p i ʔ i	61175		6---to climb	1101	cvcv	1 7 1 7	AXBZ	PIHI	128.P.C 128.I.V 128.H.C 128.I.V	2.0 1.5 1.75 0.8	piʔi	0	1239	p i ʔ i	?
5395	FutunaAniwa_156	Futuna-Aniwa	to climb	futu1245	fishi	1102	156	172	fut	POLLEX		6	False	abvd-abvd-156-267	fishi	f i ʃ i	121539	fiji	6---to climb	1101	cvcv	3 7 3 7	AXBZ	BISI	156.B.C 156.I.V 156.S.C 156.I.V	2.0 1.5 1.75 0.8	fiʃi	0	1240	f i ʃ i	?
5396	FutunaAniwa_156	Futuna-Aniwa	to climb	futu1245	kʰava	1102	156	172	fut	POLLEX			False	abvd-abvd-156-265	kʰava	kʰ a v a	121538		5396---to climb	1009	cvcv	1 7 3 7	AXBZ	KABA	156.K.C 156.A.V 156.B.C 156.A.V	2.0 1.5 1.75 0.8	kʰava	0	1238	kʰ a v a	?
5655	Hawaiian_52	Hawaiian	to climb	hawa1245	pi'i	1102	52	172	haw	71458		6	False	abvd-abvd-52-194	pi'i	p i ʔ i	61099		6---to climb	1101	cvcv	1 7 1 7	AXBZ	PIHI	52.P.C 52.I.V 52.H.C 52.I.V	2.0 1.5 1.75 0.8	piʔi	0	1239	p i ʔ i	?
